id,acousticness,danceability,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,valence,time_signature
2iD7WtoJKwtvBpimXHxKUl,0.73,0.539,0.275,0.0,8,0.105,-13.325999999999999,1,0.0286,168.577,0.259,4
20VjgF0Oyy4Yog1JqHu5KQ,0.005679999999999999,0.799,0.677,0.0307,4,0.0361,-11.599,0,0.0613,119.79799999999999,0.728,4
1hx5XSk2uGFGBuUIROLGHN,0.0441,0.847,0.669,0.00774,11,0.19,-7.318,0,0.113,113.736,0.84,4
3pFC5u4BYOV8iJHnr36RpO,0.00747,0.753,0.628,0.000123,0,0.263,-10.54,0,0.0466,110.516,0.94,4
5l7XmwM537PxROfhKfpBjc,0.00548,0.8079999999999999,0.612,0.00145,10,0.456,-12.453,0,0.0726,118.12100000000001,0.701,4
7FTodxFsYeyzmvDnPJyr4M,0.0117,0.775,0.951,0.015,7,0.285,-9.318,1,0.0722,113.896,0.445,4
5IpIcYj3omb4iOP76bAoRP,0.0354,0.546,0.785,3.6000000000000003e-06,9,0.0935,-8.788,1,0.0297,127.95700000000001,0.804,4
1rLYWSXPrJGWnlGlSwPEia,0.2,0.5770000000000001,0.42,0.0,1,0.0933,-8.22,1,0.0256,82.31700000000001,0.23399999999999999,3
1uhsVQi7IADIxZXN1xJnk5,0.574,0.524,0.544,0.0,6,0.23600000000000002,-9.059,0,0.0337,147.674,0.261,4
53gICBFEg4uf1XVuWJOyKv,0.0846,0.605,0.737,0.0,9,0.179,-9.054,0,0.0407,113.456,0.37200000000000005,4
71fcC7BuScQCY40HIiMyal,0.161,0.594,0.521,0.00556,0,0.0382,-11.033,1,0.0417,167.56900000000002,0.789,4
4TK1YzdHTJp3RKxJpllBa9,0.00566,0.7170000000000001,0.85,0.042,7,0.1,-6.612,1,0.0663,99.76899999999999,0.535,4
3HhKJ5cDTvZmpzpdKrhuyK,0.0107,0.816,0.8370000000000001,0.0,10,0.231,-6.521,0,0.187,98.507,0.753,4
1Yc2k9b9PNZSB6P5S53SPC,0.457,0.65,0.371,0.0116,0,0.102,-13.623,0,0.026000000000000002,102.583,0.561,4
2AqYChOhWOS3MQWqQPH2z1,0.364,0.569,0.486,0.00032599999999999996,2,0.267,-10.64,1,0.0248,83.213,0.509,4
196b1fcZRikadeYU2180q4,0.0931,0.521,0.527,0.0213,2,0.106,-6.371,1,0.0296,122.288,0.27399999999999997,4
1F0PREley0wr6Sg7UajGM0,0.00387,0.405,0.66,0.0002,6,0.299,-10.876,1,0.0679,120.102,0.266,4
11cPZ4QLCxU0IAREiOBOZI,0.218,0.447,0.552,2.83e-06,4,0.12,-6.122999999999999,1,0.0267,170.28,0.20199999999999999,4
5Ax6PS0vJDIJJ5KHJL8Zwi,0.106,0.746,0.562,1.1599999999999999e-05,10,0.0801,-13.898,0,0.0445,111.141,0.763,4
3CY9CNkOtizuMrMAXMB7Mp,0.157,0.612,0.794,6.35e-05,10,0.121,-11.589,0,0.0497,107.988,0.765,4
5ZhZQ9EGQtrKoh9tnCwNdh,0.0007440000000000001,0.583,0.828,5.32e-06,2,0.0786,-10.887,1,0.0396,122.803,0.544,4
4ipMwje2IK7SI7VDHvv3Ku,0.154,0.755,0.34700000000000003,2.99e-05,2,0.115,-13.853,0,0.0792,138.673,0.634,4
0dXJ88GGHZcfAoOkWLClKV,0.48100000000000004,0.483,0.635,6.04e-06,7,0.0992,-6.644,0,0.0426,97.085,0.348,4
1gyrCSC99VmnLkkZ08zXMR,0.0131,0.37200000000000005,0.39299999999999996,1.93e-05,1,0.22399999999999998,-13.239,0,0.0445,111.15899999999999,0.0963,4
4WCEoUNKzWz3nJYwy8Rua2,0.23199999999999998,0.747,0.8,0.0,1,0.134,-7.2989999999999995,1,0.12,80.99600000000001,0.618,4
38Hfx2SfnlQxXWXWbGZXAq,0.812,0.465,0.16,1.11e-06,9,0.109,-18.027,1,0.0406,114.59100000000001,0.293,4
2aPLz5xnYT7FETUwFojJWq,0.00583,0.57,0.485,2.7600000000000003e-05,9,0.115,-11.405,1,0.0283,81.27199999999999,0.53,4
5Ii1lpNYv4cmyzbj2UtXjU,0.237,0.6559999999999999,0.86,3.9200000000000004e-05,0,0.358,-6.827000000000001,1,0.0493,105.87899999999999,0.703,4
0HbpUUXotQ5uJV2A0HCoLX,0.000231,0.907,0.888,0.0014,7,0.14400000000000002,-6.7139999999999995,1,0.183,127.81,0.629,4
7rgRyeTkqaEcdzw58t0aAX,0.46,0.677,0.716,9.39e-05,4,0.055999999999999994,-4.478,0,0.0304,104.01100000000001,0.35,4
3usnD75iG3dYr2ZplQdBJx,0.049,0.5760000000000001,0.889,7.75e-06,5,0.11599999999999999,-6.892,1,0.0421,126.23100000000001,0.6920000000000001,4
0GMFC1osUTm2qKycgHdwWD,0.115,0.72,0.478,2.27e-05,9,0.10400000000000001,-11.074000000000002,1,0.0239,97.073,0.672,4
2U25Ne3teRZLF1wsRnjcfW,0.182,0.765,0.358,0.23800000000000002,8,0.1,-15.550999999999998,0,0.113,105.415,0.226,4
2q6D2o8qRY5vcOC4jut0ku,0.0347,0.807,0.75,0.00016999999999999999,2,0.149,-8.29,1,0.0315,106.389,0.797,4
5FFD1qfYfW3b4zM2vYlMOx,0.0233,0.609,0.551,0.0,6,0.23399999999999999,-7.93,1,0.0291,127.956,0.512,4
3E8KvIVkuMGAIducxAP0pB,0.516,0.203,0.418,0.0021100000000000003,1,0.233,-12.402999999999999,1,0.0306,97.709,0.213,1
4nBln1vXTHnJzXvNgvXyIA,3.79e-05,0.518,0.9229999999999999,0.0221,11,0.154,-8.831,0,0.0568,108.316,0.413,4
4zXvB4MoQD8onk0NCZbeHG,0.0999,0.40299999999999997,0.777,3.28e-06,5,0.124,-6.416,1,0.0354,76.329,0.149,4
5VxCpak1pwDsWpHYajzDtj,0.327,0.7859999999999999,0.602,6.0899999999999996e-05,1,0.0563,-8.721,1,0.0343,120.04,0.85,4
4SmiFk4zGbPVf0vvoSDvuG,0.00040300000000000004,0.7759999999999999,0.585,0.22699999999999998,0,0.0737,-11.550999999999998,1,0.0361,118.99600000000001,0.698,4
1scoSWlM9H8A2r8Odjim2q,0.515,0.46,0.588,0.00914,10,0.138,-9.121,1,0.0434,162.414,0.16,4
5cQiCrC7sE7R4stAeTD9y6,0.0386,0.845,0.648,0.0,9,0.223,-10.685,0,0.113,113.086,0.794,4
0oIbfeHdm2BmD1jWD29dQc,3.85e-05,0.603,0.759,0.0162,8,0.14800000000000002,-10.392999999999999,1,0.0322,121.214,0.376,4
5f0vgqn8cF4VPxYLYpaSDt,0.121,0.601,0.69,0.0,4,0.10300000000000001,-6.629,0,0.023,82.155,0.7070000000000001,4
69uJi5QsBtqlYkGURTBli8,0.846,0.588,0.149,9.65e-05,7,0.23600000000000002,-16.727999999999998,0,0.0319,124.689,0.113,4
4WHQzXnWyTlE1UOmmxRDOw,0.0551,0.7140000000000001,0.602,0.00494,1,0.344,-13.116,1,0.0369,107.48700000000001,0.797,4
4QwKdOstCCHCaKgOjp9ILQ,0.0121,0.625,0.818,3.1e-05,5,0.281,-7.482,0,0.28300000000000003,188.063,0.659,4
4DGePNkVwPsNg9tghsuGwg,0.00183,0.67,0.722,0.00395,8,0.0976,-6.472,1,0.0277,99.744,0.708,4
58Ux0CZQwLgtl9TWrpUQZw,0.00275,0.657,0.8320000000000001,0.00187,8,0.0917,-5.242000000000001,1,0.0974,197.93099999999998,0.843,4
51xmZSImIdNEEN4LqlZOJ3,0.00217,0.59,0.6809999999999999,0.0197,10,0.064,-9.642000000000001,0,0.11,188.18599999999998,0.846,4
6byxDSfuwyvOj9QOZZFPHK,0.00573,0.703,0.8590000000000001,0.00014,9,0.153,-6.395,0,0.11199999999999999,119.15299999999999,0.442,4
5LLRxnEQAbnQNzLK0mAC2R,0.261,0.6729999999999999,0.888,0.000134,1,0.23399999999999999,-7.056,1,0.0364,110.772,0.8009999999999999,4
107SXFI9bljwFSAMUSJpQK,0.0538,0.7190000000000001,0.77,0.0,11,0.0818,-7.428999999999999,0,0.0375,104.12700000000001,0.846,4
2W2ezEfjZdjsXYmaqcCd7M,0.0371,0.667,0.899,4.12e-06,11,0.541,-7.084,0,0.0809,101.477,0.738,4
0ZV9Ht1srzy2DbdlFWbNmX,0.0319,0.868,0.713,0.0,6,0.20199999999999999,-7.247999999999999,1,0.114,106.959,0.7240000000000001,4
1cM25iyn6zKOfnywTNtvyb,0.095,0.784,0.765,0.0,1,0.182,-3.545,1,0.212,94.81200000000001,0.845,4
6DfC1aCH6TanpsEwewNn0m,9.790000000000001e-05,0.332,0.8140000000000001,0.0012900000000000001,6,0.6659999999999999,-4.462,1,0.037000000000000005,102.601,0.39,4
3xYVVQ0to8V6mJSvX1pkgg,0.00469,0.7090000000000001,0.804,0.125,11,0.243,-9.902999999999999,0,0.069,109.975,0.593,4
1Ea0ihQ3bhyltdsXtke8zU,0.583,0.573,0.546,0.945,7,0.129,-6.607,1,0.0286,136.035,0.218,4
7MfPWDpcdvzMgxv9DCvqsG,0.009340000000000001,0.708,0.8490000000000001,0.0239,7,0.33899999999999997,-6.692,1,0.0832,122.71600000000001,0.7909999999999999,4
5PQiefXRFrXh90GkVHKp9q,0.43200000000000005,0.429,0.604,2.57e-05,0,0.831,-7.6739999999999995,1,0.0336,138.774,0.239,4
5H3fmuXrnpL3VLcmSk7tPy,0.0511,0.863,0.7240000000000001,3.37e-05,1,0.391,-13.456,1,0.10800000000000001,105.054,0.648,4
46jqxETXUwgLRsoMGuwFLa,0.0333,0.912,0.5820000000000001,0.0,11,0.0572,-9.408,0,0.271,119.99600000000001,0.8420000000000001,4
5ghIJDpPoe3CfHMGu71E6T,2.8600000000000004e-05,0.516,0.9059999999999999,0.000101,1,0.105,-4.525,1,0.0658,116.775,0.728,4
1Bno2yXqveFyWYSCQmOiVq,0.00297,0.664,0.992,0.000132,7,0.0587,-5.297999999999999,1,0.0568,121.45100000000001,0.8079999999999999,4
6iMIRGrh6Zm0VvbZUSDLki,0.00126,0.721,0.885,0.141,9,0.17,-9.152000000000001,0,0.0405,115.539,0.764,4
5ldINBZXmoh6qoAzwXl5wX,0.23800000000000002,0.75,0.45899999999999996,0.0,2,0.0983,-13.850999999999999,1,0.105,125.99600000000001,0.725,4
1p9MMNzukuxDBtyrtBAwwI,0.00244,0.6659999999999999,0.9359999999999999,0.086,7,0.153,-9.919,1,0.0476,91.57700000000001,0.7759999999999999,4
2WElktskrNJEwgpp5Vouxk,4.91e-05,0.6829999999999999,0.7390000000000001,0.0122,11,0.293,-12.831,0,0.0495,122.113,0.836,4
2Rqjs2uSnjmbpAMG4T4G64,0.38799999999999996,0.574,0.251,0.0,11,0.166,-14.57,1,0.0293,126.139,0.128,4
6PzywkBOvjqTOsOSZJKtcS,0.0622,0.49700000000000005,0.946,0.0,9,0.28,-4.151,1,0.0589,137.10399999999998,0.606,4
0Yi128S6QgQDnAKg5A0OZw,0.245,0.696,0.419,0.0,4,0.0785,-7.289,1,0.0419,83.65299999999999,0.48700000000000004,4
2zYWVAsSGYtXVemcXlKpqL,0.578,0.47700000000000004,0.563,0.0,9,0.0702,-6.0889999999999995,1,0.0279,69.964,0.19,4
25tq1GAZcbFEfJLex2mZSb,0.00131,0.7959999999999999,0.688,0.361,7,0.0888,-7.932,0,0.0558,119.76799999999999,0.573,4
2XbUjG48KR62scMGiOQ6CL,0.0515,0.68,0.855,2.01e-05,7,0.0906,-4.817,1,0.0442,99.014,0.855,4
2xxvBNZnolUhqcZsXNzWOI,0.318,0.6859999999999999,0.821,0.0,6,0.6629999999999999,-6.1770000000000005,0,0.113,121.561,0.726,4
1D9KEXIrlmPUkMTdYzqgX4,0.0906,0.775,0.857,0.000172,11,0.9179999999999999,-4.9430000000000005,1,0.0699,118.419,0.797,4
24APH4BDz3d4DjkdF6J4ST,0.0159,0.573,0.83,1.53e-05,4,0.0718,-5.877000000000001,1,0.0333,104.963,0.893,4
0nhdWg5K2cuBzQvIQcrPMh,0.311,0.41700000000000004,0.861,0.000304,4,0.36,-6.843999999999999,0,0.0393,144.565,0.746,4
3xkoUGbf11dLvsfIdgfmIp,0.573,0.871,0.491,0.008620000000000001,7,0.12,-13.407,1,0.0392,107.92,0.73,4
15XeWUM9jM0KdC8tn6bjdW,0.005520000000000001,0.631,0.7659999999999999,0.0006799999999999999,0,0.0969,-8.245,1,0.0319,107.09,0.741,4
4oh5A2wuS4HUChnBxEeRzS,0.0375,0.698,0.813,2.3e-05,1,0.99,-11.357999999999999,1,0.0429,108.75299999999999,0.8590000000000001,4
61MfGE3iEbkzPEaIDVRrTP,0.32799999999999996,0.8740000000000001,0.946,0.0312,4,0.245,-5.184,0,0.048,127.98899999999999,0.972,4
3aBNmGvg85AFXcvBXu6OJ6,0.35,0.643,0.45,0.271,11,0.124,-16.634,0,0.0317,107.525,0.732,4
2Q17g2MTaB86PWxyy7XT5r,0.0458,0.629,0.848,6.95e-06,9,0.122,-3.9589999999999996,1,0.035,130.69799999999998,0.818,4
5aiDiU1POBDI736ktOtjRJ,0.0988,0.815,0.718,8.65e-05,9,0.031,-11.287,0,0.0482,108.719,0.883,4
34fM8khi0bNYXMzIBAToxj,0.0304,0.705,0.6679999999999999,0.0,0,0.15,-13.3,1,0.0309,130.119,0.965,4
5tiZHvp5azEf4Y83fYA79i,0.102,0.532,0.677,5.3299999999999995e-05,0,0.107,-9.835,1,0.0331,113.882,0.795,4
3syeIPCyAVeaoTgHJTkswY,0.5489999999999999,0.474,0.187,0.0233,0,0.275,-15.002,1,0.0354,135.928,0.165,4
4saaODYMt6sFe5ErHGX7rk,0.0884,0.685,0.9259999999999999,5.28e-05,4,0.20600000000000002,-11.434000000000001,1,0.0635,105.177,0.789,4
4lhd8uthpRxcQ3Wsccu5be,0.018000000000000002,0.478,0.8959999999999999,2.12e-05,9,0.107,-4.83,0,0.0726,152.316,0.5670000000000001,4
3kJWbUYv1ZyiIufObAvuAx,0.0023,0.604,0.721,0.000118,6,0.133,-9.149,0,0.0294,153.499,0.747,4
3oYxYV6cFaSRwgBpjXzhvS,0.0137,0.588,0.937,0.0,9,0.0966,-5.435,0,0.0618,149.744,0.775,4
4bID7c3Y5FmaIOEhVsE8xi,0.0042899999999999995,0.604,0.894,0.0,9,0.158,-5.937,1,0.0583,133.224,0.953,4
3FeQweSLSbVkLcPDZuTiGX,0.0025399999999999997,0.812,0.5539999999999999,0.698,7,0.0558,-10.978,1,0.0567,123.289,0.785,4
1vFO4WIvw4fQ0oHkyt4rEC,0.503,0.413,0.35600000000000004,0.0,9,0.125,-9.789,0,0.0325,60.74100000000001,0.054000000000000006,4
0Sgwnqlmp2pNqE5N3XHRTa,0.0117,0.634,0.883,2.08e-05,2,0.569,-8.112,0,0.0563,126.71700000000001,0.7390000000000001,4
6iBY5rOd6WCDevsZu10DY4,0.46799999999999997,0.612,0.536,0.0,0,0.215,-7.829,1,0.0317,138.94899999999998,0.47,4
3qSlbAE7VfK1AVyxfoHNJZ,0.528,0.6629999999999999,0.898,0.00021600000000000002,5,0.27,-4.828,1,0.0425,100.03299999999999,0.628,4
7lWx6s7CGzOU1Zx450xHmc,0.0801,0.609,0.575,5.01e-06,0,0.19699999999999998,-15.45,1,0.0309,115.111,0.546,4
07Uardc8bJpStuicdrsD1u,0.483,0.677,0.665,0.000758,8,0.192,-8.164,1,0.0403,142.68,0.67,4
0tyzH2HadIm4eMKZVB8DkO,0.0591,0.639,0.579,0.00394,8,0.769,-9.326,1,0.0342,113.225,0.754,4
7nUQ5qUigpxhJSo1Xf6V5A,0.0257,0.897,0.659,0.0956,0,0.10400000000000001,-10.395,1,0.0576,124.916,0.972,4
5fDK3jtrOUTEmw1CeEqpQV,0.17,0.457,0.624,0.0,9,0.336,-7.473,0,0.0421,202.63299999999998,0.282,3
4FMNpPI7mkhdeFCCk6fZiE,0.08199999999999999,0.807,0.764,3.87e-05,2,0.115,-5.186,1,0.0312,119.867,0.371,4
4wX7kEkj1UgFDMFbZIR3kZ,0.0145,0.5760000000000001,0.904,0.0016699999999999998,4,0.0996,-5.671,1,0.0324,138.94,0.75,4
3luK0EopBKssq6nOSlQFpe,0.0813,0.626,0.914,0.00534,10,0.355,-6.94,1,0.0505,144.314,0.9620000000000001,4
0wtvmW7h4rTNGUJ2wDn6Kn,0.0225,0.727,0.586,0.0442,3,0.154,-10.685,1,0.0306,119.337,0.889,4
6LoSKNsYkRQbyuiReooMjG,0.135,0.445,0.575,3.6000000000000003e-06,5,0.122,-8.342,1,0.044000000000000004,177.365,0.21,4
3w21dstSpVtIGm796WiCRx,0.012,0.732,0.557,3.04e-05,0,0.575,-10.502,1,0.0688,130.784,0.7609999999999999,4
1ShOixQViqlhgbkjjR2jkU,0.107,0.716,0.8079999999999999,0.0026899999999999997,2,0.0618,-7.2010000000000005,1,0.0315,133.563,0.9640000000000001,4
0Ro6ef31feiNEnrTZCBSeA,0.376,0.607,0.526,0.0,0,0.14,-10.324000000000002,1,0.0377,133.61700000000002,0.6,4
6IQ1kOhgCfTxIHdWO4UnXe,0.026000000000000002,0.56,0.5329999999999999,0.000217,2,0.0695,-11.335999999999999,1,0.028999999999999998,163.799,0.868,4
3rjONa9b7zc16b8nmXAuCG,0.0008269999999999999,0.552,0.722,2.37e-05,2,0.10800000000000001,-10.817,1,0.0388,157.01,0.91,4
1jBofZHtX0S0lRXuNjpmf2,0.00148,0.541,0.797,0.12,0,0.11199999999999999,-11.713,1,0.0415,139.342,0.634,4
0Q7aj2T90BmSCv2fLyUkTJ,0.00643,0.8740000000000001,0.556,0.311,11,0.0445,-9.322000000000001,0,0.0708,122.84899999999999,0.883,4
104WGlItb8Z3DWxKCaoR2i,0.539,0.511,0.489,0.0,0,0.182,-7.586,1,0.0304,125.436,0.27399999999999997,4
5Y11OSMr5hqiEu8ZJoXU17,0.0019100000000000002,0.71,0.742,0.14,5,0.115,-10.965,0,0.0499,130.834,0.65,4
4F3tjeA40sQu24ZK5PJ5H9,0.000102,0.542,0.575,0.47200000000000003,10,0.0643,-12.449000000000002,1,0.0441,169.332,0.851,4
6m7fhJkK6TbuGDFhBNpgyn,0.0733,0.599,0.907,0.5329999999999999,0,0.474,-4.406000000000001,1,0.0445,126.275,0.833,4
46QazXxQS0B31CnbRCy8CV,0.000261,0.5870000000000001,0.8909999999999999,0.00454,11,0.314,-3.3810000000000002,1,0.0361,124.005,0.705,4
0bKAmgLzk3LTHQgD5PFGej,0.43799999999999994,0.7040000000000001,0.816,0.00891,11,0.354,-7.121,1,0.0309,131.577,0.83,4
3YhcVZIWyakQSTUJD1YMt4,0.183,0.507,0.327,0.0,3,0.11,-9.574,1,0.0286,169.54,0.627,4
0gVpcSmlnbExtKBDpxlcPF,0.24600000000000002,0.496,0.701,0.00023999999999999998,0,0.175,-8.119,1,0.0512,143.69,0.67,4
5qbCSeKhdGYz0wMiIs4TSI,0.295,0.5820000000000001,0.7440000000000001,3.34e-05,0,0.0378,-4.383,1,0.0572,114.12799999999999,0.529,3
34yZYzGEslpYGKU3VlGRDn,0.016,0.62,0.52,0.00103,5,0.132,-10.489,1,0.0239,94.93799999999999,0.6809999999999999,4
4KhOfYSg4ULCbTjCLj3EB2,0.0199,0.6970000000000001,0.9790000000000001,0.0127,9,0.317,-7.2620000000000005,0,0.0538,119.083,0.583,4
196yNFOFZFpRAhD3jZEkyT,0.0407,0.522,0.888,0.00122,1,0.32799999999999996,-9.899,1,0.0322,142.995,0.887,4
7ePEIbrsRXk9En7noiLAo7,0.6809999999999999,0.59,0.172,0.0,8,0.146,-16.241,1,0.0412,127.963,0.18,4
5d6Ldewr3LomJc8LOekG66,0.8640000000000001,0.535,0.382,0.0,11,0.10800000000000001,-9.324,1,0.0287,127.164,0.456,4
3lOsBfn6D3hzKzRRtPQOxP,0.0272,0.667,0.573,0.00974,2,0.0775,-13.231,1,0.0334,135.39600000000002,0.68,4
6LAudqEi0LsjJ4kGJz6UKW,0.10800000000000001,0.603,0.9259999999999999,0.0831,9,0.36,-9.27,1,0.0494,123.88799999999999,0.629,4
4JlRTXtbX0GHwR4r2DPj8B,0.33299999999999996,0.8220000000000001,0.716,0.00403,5,0.087,-8.265,0,0.0913,108.96600000000001,0.85,4
5kaF88lat4fWUiDXP6G48M,0.177,0.7829999999999999,0.573,8.499999999999999e-05,7,0.043,-8.521,1,0.0462,122.744,0.789,4
3Tv6QjVK7kMeqJq3EcLlMG,0.0684,0.612,0.639,2.1600000000000003e-05,6,0.0473,-9.907,1,0.0297,126.934,0.364,4
0S20qJa6f2xwSHrqCUT8ns,0.295,0.7020000000000001,0.696,5.12e-05,9,0.0987,-8.497,1,0.0355,110.18799999999999,0.502,4
6JNJERZGJwDVgkmbohBw7u,0.21899999999999997,0.8140000000000001,0.6859999999999999,0.00386,6,0.155,-12.172,0,0.0342,106.68,0.779,4
5tzbM8m70V977Ezpfk8IPS,0.48700000000000004,0.726,0.449,1.34e-06,0,0.0824,-9.206,1,0.0286,130.388,0.294,4
2u1JyJqNr7Ck9UMXudWo2W,0.23,0.626,0.81,6.2e-06,2,0.436,-6.645,0,0.0358,115.111,0.872,4
7q9bbQqBoVtWpIIPG5doan,0.154,0.664,0.856,3.11e-06,7,0.33399999999999996,-9.343,1,0.0411,104.08200000000001,0.642,4
3OM0cHwmJv6ZpsCgrEzXPh,0.272,0.6709999999999999,0.589,0.008320000000000001,0,0.184,-14.343,1,0.0401,102.71799999999999,0.5479999999999999,4
4DDgVahgRnITUk6Wnu5FWR,0.12300000000000001,0.556,0.9,0.0,0,0.5710000000000001,-6.11,1,0.09699999999999999,126.686,0.804,4
5ohAoMoOcWyTMam6Da5NeU,0.223,0.629,0.6809999999999999,0.00105,0,0.0753,-11.54,0,0.0415,96.801,0.899,4
1uiktZkzFSVDhp7i73faz2,0.00725,0.556,0.8690000000000001,4.12e-06,0,0.614,-9.01,1,0.0949,114.425,0.574,4
1lHMPrbKhKdQ60lgmJfO4b,0.0114,0.597,0.483,0.00147,7,0.205,-14.547,0,0.0317,126.069,0.831,4
02B7SoMf8FmdWJdZTqpnWF,0.0221,0.581,0.8740000000000001,2.38e-06,10,0.113,-5.811,1,0.0347,143.284,0.9470000000000001,4
0qT55oQ12PRiBEURIdO66w,0.125,0.795,0.76,0.0,11,0.0992,-4.981,1,0.0482,124.286,0.7759999999999999,4
2MuiQt5AjRL1vXouEyrjSk,0.179,0.5589999999999999,0.502,5.18e-06,4,0.0654,-10.905999999999999,1,0.0259,168.25599999999997,0.67,4
0YAANVidByAc0wppN37VNW,0.581,0.43,0.278,0.0,9,0.203,-10.665,1,0.0263,129.629,0.23600000000000002,4
3yXf765cfYpB9pVF7U7FJh,0.0198,0.688,0.6679999999999999,0.000197,9,0.0483,-6.109,1,0.053,131.262,0.805,4
33BzkvP6Vr2igVsRJXNTz6,0.124,0.79,0.424,0.000425,4,0.0779,-8.923,1,0.0325,108.95,0.635,4
3u7ffLulYoencaivAqimKE,0.0951,0.5770000000000001,0.867,0.00237,2,0.272,-4.717,1,0.0405,162.092,0.9309999999999999,4
3YgdUfdrTuAm7Romn4m7pN,0.0242,0.62,0.6459999999999999,7.209999999999999e-05,4,0.10400000000000001,-8.749,1,0.0257,133.866,0.522,4
4zGkOYqVX78eobhf2hTls4,0.132,0.556,0.735,8.379999999999999e-05,0,0.231,-6.454,1,0.0285,172.253,0.61,4
7eS5zXLZ3OQ84F8Skbx527,0.45899999999999996,0.565,0.597,0.00010700000000000001,0,0.20800000000000002,-7.52,1,0.0489,204.092,0.5529999999999999,4
7CWSuqxO78yfJXOsFaep67,0.0769,0.647,0.775,4.84e-06,0,0.3,-13.437999999999999,1,0.0346,107.72399999999999,0.544,4
3UGATypofFW22FjOgLhPdY,0.0277,0.77,0.773,3.86e-05,11,0.109,-9.101,0,0.0394,111.184,0.7809999999999999,4
2XCeE9nx3pRQT8FQMQKCVP,0.00479,0.603,0.856,0.0219,7,0.273,-8.658,1,0.0282,142.584,0.86,4
5DpC0P3GaP2NBFnRgmU5Ex,0.28300000000000003,0.722,0.9740000000000001,0.0081,3,0.292,-3.9160000000000004,1,0.0344,129.029,0.924,4
2NrEYBQ14SpF60CBdPZ2rC,0.903,0.272,0.221,0.000103,6,0.11699999999999999,-13.722000000000001,1,0.0302,83.931,0.129,1
6X2rYNgBbEghiWyexcbldt,0.175,0.619,0.424,0.00268,4,0.0999,-8.045,0,0.0248,93.15,0.245,4
33ysu7rt47MiUIFOEiSKEV,0.0606,0.654,0.514,1.23e-05,1,0.10300000000000001,-13.373,1,0.0292,122.963,0.965,4
5OHUTC4EvTbL0DuZQRIGGX,0.235,0.452,0.306,1.91e-05,2,0.0989,-9.632,1,0.0274,144.125,0.182,4
48p5E25cFPanxuwCTmTpuL,0.0864,0.629,0.8759999999999999,7.72e-05,0,0.0431,-10.141,1,0.0444,118.01,0.358,4
2oxXhOuofHAP6VAuwv722J,0.0012,0.526,0.922,0.255,7,0.127,-4.691,1,0.0379,119.921,0.466,4
4GQXHlRc6BcKas1kJyzhti,0.0111,0.7090000000000001,0.6,0.0,0,0.146,-10.357000000000001,1,0.0306,115.745,0.889,4
3jaUZhLiZOcgoJiGGd3hFD,0.42200000000000004,0.267,0.5710000000000001,0.0,0,0.122,-5.994,1,0.0333,155.886,0.304,4
5LUlTP9DgUKZR1dFJ2EMpW,0.0947,0.6629999999999999,0.851,6.879999999999999e-05,3,0.19899999999999998,-6.231,1,0.0278,116.26,0.569,4
5yxIbHe2P5VRdozj6eEq8p,0.0746,0.69,0.564,0.0,11,0.0529,-13.134,0,0.0347,101.296,0.9470000000000001,4
3IDlyeCThsxwAz8E5kUtpo,0.00371,0.57,0.9359999999999999,0.00465,4,0.33399999999999996,-5.13,0,0.0374,119.11399999999999,0.8340000000000001,4
62oGUBJQGPa3emMGMejBhm,0.397,0.499,0.41700000000000004,0.0,9,0.0622,-13.982000000000001,1,0.0286,132.195,0.505,4
5ngyHuTvBybDCKZ36X8UuU,0.342,0.6829999999999999,0.988,4.77e-06,4,0.0675,-4.994,1,0.0575,118.97399999999999,0.608,4
2bKTM9zRve0Qd8tYYEwtB8,0.00268,0.892,0.294,0.00372,5,0.0483,-14.493,0,0.28800000000000003,131.333,0.732,4
1EsN2D481Q3E8vz68nkNoA,0.0879,0.512,0.6659999999999999,0.0005480000000000001,0,0.192,-10.915,1,0.0372,79.77600000000001,0.524,4
46pITDSOoxdYEqeqa1MS9f,0.0196,0.58,0.643,0.0,2,0.191,-12.095,1,0.0303,130.305,0.57,4
2mEk0VdrbDJ11DBC6Y92mh,0.0113,0.619,0.7509999999999999,7.87e-05,7,0.12300000000000001,-11.568,0,0.0417,126.079,0.532,4
5VpJrXw5GRP0tSFXAzrRM5,0.46399999999999997,0.39399999999999996,0.557,0.0,9,0.11199999999999999,-7.152,1,0.0324,172.912,0.18600000000000003,4
0ZbYgFfUB0GZH2nFEH9DVO,0.0235,0.529,0.981,0.0,9,0.0794,-2.077,1,0.0365,118.69,0.8270000000000001,4
3Pba5taRKCsgkXyHycA0OX,0.7390000000000001,0.629,0.537,0.0,2,0.237,-8.16,1,0.0337,105.301,0.373,4
7vi5ZWpbJjw4HFfE3JhZq8,0.0074,0.545,0.8170000000000001,3.3e-06,7,0.043,-6.681,1,0.0474,145.851,0.818,4
4dMqwWan9q0BLHkk7IEgk6,0.179,0.72,0.779,5.48e-06,10,0.1,-13.295,0,0.06,120.662,0.602,4
5CKG1f9pcLg393gEkBJRKa,0.000266,0.47700000000000004,0.9009999999999999,0.0337,8,0.0864,-4.449,1,0.0553,108.529,0.64,4
37A5wFomo4EVz5tGInAynI,0.55,0.779,0.799,0.000404,9,0.0575,-14.765999999999998,1,0.0341,125.148,0.9640000000000001,4
