track_id,duration_ms,explicit,name,track_number,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature
40L7ioTIvnDH42ugHaip7L,232573,False,This Wheel's On Fire,12,0.619,0.231,0.525,0.0,9,0.109,-6.938,0,0.0352,88.627,4,0.4
1z1ePyeyeG9Bs6GbTolA07,167653,False,White Light/White Heat,1,0.621,0.491,0.603,0.113,2,0.133,-10.765,1,0.0378,127.742,4,0.563
5TYBYbC6yU56OogsQEtIaH,499746,False,The Gift,2,0.118,0.542,0.567,0.562,0,0.231,-11.886,1,0.0922,111.823,4,0.647
12hnlsqEOVfdLToHP7xt05,296853,False,Lady Godiva's Operation,3,0.772,0.51,0.527,0.000401,4,0.139,-13.055,0,0.0356,114.386,4,0.794
2cc97JuCnDhIfCceElzDBC,125306,False,Here She Comes Now,4,0.96,0.535,0.417,0.219,7,0.153,-14.839,1,0.0329,114.224,4,0.723
7hiU8peBTiAhhfMHBb27Ge,278373,False,I Heard Her Call My Name,5,0.394,0.242,0.972,0.00506,0,0.0542,-5.901,1,0.118,143.551,4,0.457
5ErIEoBqbgYB32cp2i4sYc,1051853,False,Sister Ray,6,0.268,0.258,0.877,0.0175,7,0.0912,-7.629,1,0.0618,130.207,4,0.415
2vRxiN5P192NovryTG9sbJ,278960,False,I Heard Her Call My Name - Alternate Take,7,0.1,0.228,0.907,0.709,0,0.157,-8.07,1,0.107,142.461,4,0.564
1SgnBYeqtY7cexJSH6Xero,213960,False,Guess I'm Falling In Love - Instrumental Version,8,0.0427,0.648,0.906,0.686,0,0.275,-12.29,1,0.0419,139.506,4,0.907
4pRo4UnYhmMUPV3XVVFP4M,152706,False,Temptation Inside Your Heart - Original Mix,9,0.838,0.603,0.573,0.0,0,0.158,-10.058,1,0.0644,147.337,4,0.876
72n7ShtudWaLNu8irMBs5B,169560,False,Stephanie Says - Original Mix,10,0.842,0.552,0.282,3.38e-05,0,0.11,-15.005,1,0.0352,112.893,4,0.235
1wnQ7AhWgi59K4y1T9pcmy,279946,False,Hey Mr. Rain - Version 1,11,0.0244,0.321,0.519,0.601,4,0.145,-9.667,1,0.0403,97.816,4,0.308
3rii9bcQFzvEbg4MzTUOtT,324226,False,Hey Mr. Rain - Version 2,12,0.0132,0.37,0.544,0.348,9,0.0898,-9.691,1,0.0369,109.289,4,0.313
7qamt6NaSTLvo3XoMi9ox4,219360,False,Beginning To See The Light - Early Version,13,0.158,0.494,0.516,4.63e-05,0,0.143,-9.543,1,0.0315,114.067,4,0.832
7ACQvdA9PCseNwFPs2p8ib,405586,False,Booker T. - Live In New York City / 1967,1,0.157,0.509,0.762,0.833,2,0.236,-9.194,1,0.0325,129.159,4,0.733
1iyQsgVoj3bsbQ3nkio8PJ,376520,False,I'm Not A Young Man Anymore - Live In New York City / 1967,2,0.182,0.349,0.784,0.335,2,0.128,-8.714,1,0.045,132.919,4,0.656
0TDp1dbvSLce3upABubQxs,249920,False,Guess I'm Falling In Love - Live In New York City / 1967,3,0.612,0.649,0.864,0.385,0,0.094,-9.044,1,0.0349,129.478,4,0.952
1eXureIR00pUtbdzZfKxef,327826,False,I'm Waiting For The Man - Live In New York City / 1967,4,0.741,0.487,0.597,0.164,2,0.28,-8.646,1,0.0363,125.8,4,0.751
06JiIZnN7Iy3F7p1GXR7V8,417960,False,Run Run Run - Live In New York City / 1967,5,0.0627,0.321,0.784,0.0661,2,0.128,-7.353,1,0.0547,78.408,4,0.513
5AtVIIpWSV3wDtyMNIQotW,1143320,False,Sister Ray - Live In New York City / 1967,6,0.359,0.425,0.613,0.451,7,0.285,-10.129,1,0.0312,118.61,4,0.365
78jbeboolX0kdbH6teoBgt,624680,False,The Gift - Live In New York City / 1967,7,0.796,0.485,0.379,0.878,7,0.194,-13.3,1,0.0267,105.356,4,0.268
3aDBS1seuDPUuvC7rpdxe0,255026,False,Ramblin' Rose - Intro/ LP Version,1,0.00473,0.319,0.724,0.000575,6,0.911,-9.08,0,0.148,89.885,4,0.497
1cLfXnBwTFuRngRZfQeLof,160533,False,Kick Out the Jams - Intro 2/ LP Version,2,0.00407,0.316,0.921,0.0,2,0.37,-3.491,1,0.0708,145.559,4,0.723
1WAcfuBRrBTtptDZlREEGA,274960,False,Come Together,3,0.00146,0.196,0.811,0.654,2,0.937,-10.549,1,0.052,156.343,4,0.534
6525eTyj6qC08eLT4ks1i6,341466,False,Rocket Reducer No. 62 - Talk/,4,0.0476,0.186,0.88,0.00027,2,0.397,-10.957,1,0.0755,157.957,4,0.395
4GvrkScsfMpxqRLdeUAkjL,174933,False,Borderline,5,0.00275,0.234,0.895,0.00945,6,0.952,-10.64,0,0.112,130.95,3,0.166
5oFJJtzN2pyedrtcwSKdGq,364933,False,Motor City Is Burning,6,0.00961,0.356,0.682,0.0122,2,0.979,-10.468,1,0.0519,103.17,3,0.748
7oUz5EVch9ayoDMwBermie,322000,False,I Want You Right Now,7,0.0234,0.226,0.542,0.101,2,0.397,-12.078,1,0.0581,171.584,3,0.364
7L0YoVY1KCI1ATAfcQw00H,504733,False,Starship,8,0.0871,0.196,0.692,0.0818,4,0.669,-12.53,1,0.137,73.18,4,0.0559
2OXmMU1rITVtthEIh4A015,302013,False,Avalanche,1,0.872,0.395,0.28,0.0153,5,0.265,-16.539,0,0.0347,92.333,4,0.176
7zV4xzK0AnmysCE0N58EaT,360413,False,Last Year's Man,2,0.732,0.458,0.16,3.84e-05,3,0.147,-14.836,1,0.0376,133.555,3,0.153
5JBjzDKCWZKTe6PPQTN0GY,366400,False,Dress Rehearsal Rag,3,0.812,0.514,0.306,0.0,11,0.0974,-11.762,0,0.0338,94.45,3,0.157
1SAbkEoPB22VaEcacJgZOi,230560,False,Diamonds in the Mine,4,0.692,0.57,0.402,0.0,9,0.0994,-11.466,1,0.0935,137.064,4,0.541
6yvQ2IbIrlwiMNwZU66XoR,340786,False,Love Calls You By Your Name,5,0.906,0.313,0.0895,1.13e-05,0,0.118,-22.179,1,0.0427,77.202,4,0.22
77K5TB5KZmDZCoJCdd1NvE,310773,False,Famous Blue Raincoat,6,0.948,0.474,0.0404,0.000263,9,0.111,-22.208,0,0.0387,119.415,3,0.18
49I4syrWa7k93vdPAR3eai,374160,False,"Sing Another Song, Boys",7,0.806,0.467,0.295,0.00139,7,0.32,-15.427,1,0.0258,89.106,4,0.513
2SvFwRH1gyab3AkDiuRGPg,389466,False,Joan of Arc,8,0.909,0.522,0.109,5.87e-05,7,0.0986,-16.934,1,0.0363,118.55,4,0.122
4tFGNFIIZ9ANSewxGZyiDD,295440,False,The Headmaster Ritual - 2011 Remastered Version,1,0.00201,0.388,0.955,0.0366,9,0.146,-6.184,1,0.0411,150.352,4,0.693
6rZ4Q8YW88xCERDq0AEbmt,260133,False,Rusholme Ruffians - 2011 Remastered Version,2,0.114,0.592,0.895,8.14e-05,2,0.333,-7.005,1,0.029,116.439,4,0.901
4Bs7pbzxezGyNQO6DjqmC8,193800,False,I Want The One I Can't Have - 2011 Remastered Version,3,0.012,0.35,0.957,5.07e-05,4,0.0872,-5.443,0,0.0634,189.078,4,0.64
1KmBbKdNCsMlpbbopYBvGH,162573,False,What She Said - 2011 Remastered Version,4,0.00143,0.138,0.961,0.0261,1,0.146,-5.462,0,0.121,166.561,4,0.184
48veRDsAEBOJJnVnnabV99,297586,False,That Joke Isn't Funny Anymore - single version,5,0.0167,0.165,0.709,0.000257,1,0.286,-7.409,0,0.0564,57.02,4,0.338
3aI6N8o4ZlkPdq479tqKze,157266,False,Nowhere Fast - 2011 Remastered Version,6,0.0134,0.503,0.893,4.17e-05,11,0.303,-5.91,0,0.0454,111.923,4,0.832
3OS4XXm4S42pnESQmtN9MG,239426,False,Well I Wonder - 2011 Remastered Version,7,0.0806,0.643,0.59,0.00578,11,0.174,-10.843,0,0.0284,126.651,4,0.818
35WDTZhAwkoBF65jGTzF2O,413426,False,Barbarism Begins At Home - 2011 Remastered Version,8,0.0277,0.533,0.793,0.0429,9,0.327,-5.953,1,0.0374,127.397,4,0.91
1vAvRteHbPcnq7fTTROnNB,373546,False,Meat Is Murder - 2011 Remastered Version,9,0.0376,0.408,0.545,0.0854,9,0.458,-10.78,0,0.0405,160.775,3,0.389
2hJRFLEbOtOTMiLkrgeioZ,85306,False,Are You Hung Up?,1,0.522,0.465,0.429,0.00236,9,0.182,-17.548,1,0.872,84.143,4,0.141
3NP32S4CAu1hh6QQEAbmCL,154133,False,Who Needs The Peace Corps?,2,0.804,0.487,0.516,0.0,4,0.56,-12.781,0,0.0397,109.296,4,0.625
49nu75qEFpgNk3bX72V0HC,142200,False,Concentration Moon,3,0.603,0.563,0.267,1.62e-05,10,0.119,-16.538,1,0.0765,123.414,3,0.663
0MBIgggt5uxpC6f7xJ4avs,136386,False,Mom & Dad,4,0.863,0.422,0.252,0.00131,11,0.241,-17.53,0,0.0585,200.656,4,0.374
6S9HTE6qfanL1GfZ2RJ0G4,48880,False,Telephone Conversation,5,0.748,0.662,0.235,0.000134,10,0.134,-25.496,1,0.218,108.29,1,0.0586
3Ehjo0dTiCzqi4kgy7KHZM,33266,False,Bow Tie Daddy,6,0.412,0.743,0.367,0.95,7,0.0427,-14.219,1,0.189,125.746,4,0.966
6TOXoQ89wHKyf17AJnc2Ti,81240,False,"Harry, You're A Beast",7,0.842,0.582,0.345,9.86e-05,11,0.209,-14.922,0,0.0617,126.607,4,0.628
0rQ2KVaLpyhzj1envkGYGA,63013,False,What's The Ugliest Part Of Your Body?,8,0.739,0.505,0.323,1.52e-05,7,0.287,-11.886,1,0.0474,135.9,4,0.61
0rFIfNcUifstvlcPl4eHIY,204493,False,Absolutely Free,9,0.739,0.491,0.385,5.41e-06,0,0.253,-11.504,1,0.0764,84.19,4,0.307
7h8oWxaOoTeVdkAVEQkooa,183520,False,Flower Punk,10,0.0577,0.491,0.691,0.0,9,0.637,-11.035,0,0.224,115.887,3,0.328
5Bc9JQeKdxMWRCLZhxB3Ro,26946,False,Hot Poop,11,0.748,0.52,0.675,2.7e-05,0,0.163,-18.833,1,0.525,126.779,4,0.0612
6bDKcfWj4bUDSOVN5IBJH7,122760,False,Nasal Retentive Calliope Music,12,0.527,0.47,0.906,0.149,1,0.367,-13.777,1,0.5,132.987,4,0.0321
68kQ2EeyEBErwcrqUpeTCc,121333,False,Let's Make The Water Turn Black,13,0.819,0.701,0.479,0.0,9,0.66,-14.421,0,0.0496,136.723,4,0.964
5FGns8mr0PjV2hBI9TqV42,198826,False,The Idiot Bastard Son,14,0.341,0.487,0.349,0.0,9,0.531,-17.054,1,0.247,121.667,3,0.604
395nYO9cxtDIzRq1o4lp3q,69826,False,Lonely Little Girl,15,0.557,0.417,0.499,0.00201,8,0.578,-12.19,1,0.0336,109.588,4,0.822
7ggLyENiWBewvpjUOfZbwp,92786,False,Take Your Clothes Off When You Dance,16,0.788,0.84,0.571,0.0,11,0.162,-10.421,0,0.0514,120.68,4,0.961
6PVM2MYoFPvHDwpy0zCg8e,58040,False,What's The Ugliest Part Of Your Body? - Reprise,17,0.839,0.389,0.318,0.578,7,0.549,-12.134,1,0.0308,87.802,4,0.503
7wNukYz63HwXgnfYrEZY0Y,152293,False,Mother People,18,0.733,0.492,0.301,1.51e-06,2,0.383,-14.266,0,0.113,70.9,3,0.479
3L7hJPqQgWxV5cKwBWOCHM,384786,False,The Chrome Plated Megaphone Of Destiny,19,0.431,0.328,0.73,0.164,4,0.11,-17.553,1,0.596,71.625,4,0.139
710Tr1tXlyPFA2uBXrGCdi,19133,True,Intro,1,0.237,0.713,0.331,0.0,6,0.51,-13.909,1,0.877,87.491,3,0.463
737liXlwQnrGkVszJqVbOv,239880,True,We Don't Care,2,0.0142,0.595,0.754,0.0,11,0.247,-5.827,0,0.181,83.155,4,0.647
6bJSJpTuxN11lafQ1bP1Rd,81786,True,Graduation Day,3,0.684,0.418,0.447,2.1e-06,0,0.414,-9.058,0,0.338,169.336,4,0.869
4FHu9bOzBjZurx89CMa42L,223506,True,All Falls Down,4,0.149,0.657,0.734,0.0,8,0.139,-4.832,0,0.484,91.03,4,0.434
6qH0rKROdv6QiHh2vNsnll,69706,True,I'll Fly Away,5,0.76,0.239,0.25,0.0,6,0.124,-11.414,1,0.0289,172.338,4,0.564
2rT6jwkyUcz6cmDWZGbGjC,324226,True,Spaceship,6,0.503,0.507,0.753,0.0,5,0.573,-5.31,0,0.19,178.068,3,0.657
79ek2oolIYyGUO4aVK5IY2,193733,True,Jesus Walks,7,0.614,0.637,0.834,0.0,3,0.317,-4.686,0,0.323,87.312,4,0.715
06TqBu4Vi2DEu2F2wNTEnb,324440,True,Never Let Me Down,8,0.423,0.459,0.816,0.0,11,0.169,-4.872,0,0.403,80.293,4,0.643
1d4UPgmb1tvFpPDKjDwFr6,289493,True,Get Em High,9,0.184,0.614,0.644,0.0,11,0.489,-5.672,0,0.373,84.788,4,0.649
3f42nSmfO2092cODYYKIrU,46173,True,Workout Plan,10,0.785,0.715,0.288,0.0,1,0.688,-13.843,1,0.925,115.114,4,0.772
537JuqEKrssl7OlRF5wlKx,322800,True,The New Workout Plan,11,0.00981,0.704,0.792,0.0,2,0.365,-4.831,1,0.198,118.022,4,0.646
4WSSY5ZnbhVN2PVXcjY1yh,316053,True,Slow Jamz,12,0.314,0.559,0.733,0.0,2,0.284,-5.659,0,0.171,145.115,4,0.611
3pJ0avSP15CvCwgNcTfZJo,246933,True,Breathe In Breathe Out,13,0.341,0.636,0.7,0.0,1,0.161,-3.099,0,0.421,88.817,4,0.924
03x0FP6xn8sC8SPMS8Kjbs,78693,True,School Spirit Skit 1,14,0.326,0.648,0.218,0.0,8,0.352,-15.108,1,0.95,164.25,5,0.642
5Od2j2iQkxxtXYXwaqrgk1,182386,False,School Spirit,15,0.339,0.483,0.787,0.0,5,0.236,-5.422,0,0.21,84.81,4,0.592
0xhf3bDrkZFnqPz8ptkGtF,43533,True,School Spirit Skit 2,16,0.334,0.716,0.308,0.0,5,0.215,-12.629,1,0.925,128.412,3,0.83
10cm0WvFkMtaf8kwDYxCON,53640,True,Lil Jimmy Skit,17,0.803,0.64,0.279,0.0,10,0.375,-12.396,1,0.484,82.475,4,0.741
7EzY5a2CMrK5KqCxoOeyIj,266213,True,Two Words,18,0.0158,0.442,0.807,6.43e-06,6,0.217,-4.753,1,0.265,84.649,4,0.446
1pHmmvnRsCqI56r8NZecvq,221226,True,Through The Wire,19,0.00865,0.571,0.739,5.21e-06,7,0.158,-6.11,1,0.247,83.089,4,0.66
4UtUYddZgey5Y8sxqhW9mH,278893,True,Family Business,20,0.139,0.744,0.524,0.0,1,0.392,-7.452,1,0.21,93.691,4,0.606
3DTy1olOsyxfLmgcym1PRC,760973,True,Last Call,21,0.577,0.473,0.727,0.0,8,0.316,-6.843,1,0.356,83.212,4,0.854
0rvr0EL8pQLPL4OK2XDdWZ,179533,False,Don't Let Go,1,3.8e-05,0.376,0.91,0.0161,2,0.188,-3.485,1,0.0448,142.662,4,0.584
5CrmMPOT4e85jWHKcmuSmw,139093,False,Photograph,2,9.33e-05,0.463,0.899,0.00145,9,0.395,-4.554,1,0.0459,124.796,4,0.404
29xKs5BAHlmlX1u4gzQAbJ,186533,False,Hash Pipe,3,0.000121,0.578,0.882,0.479,7,0.284,-6.354,1,0.044,125.603,4,0.623
3Pnhzf3Knhdsavx0VM2ZmG,200306,False,Island In The Sun,4,0.00719,0.654,0.81,0.00251,4,0.165,-6.26,0,0.0288,114.623,4,0.661
1sQVGAgqgFmTqKQ2M6McQn,154560,False,Crab,5,0.000237,0.401,0.884,0.000317,0,0.137,-4.864,1,0.041,111.563,4,0.45
6gniRX7sxAyDrZ2KpOjy7r,128333,False,Knockdown Dragout,6,8.5e-05,0.397,0.928,0.00364,0,0.375,-4.212,1,0.042,138.648,4,0.575
0tmy09P08x3Vnynyst9uQo,158666,False,Smile,7,0.00339,0.38,0.835,9.41e-06,1,0.0944,-4.715,0,0.0404,78.379,4,0.486
3wsoZGarSUU6joUFUbVTzV,176706,False,Simple Pages,8,0.000137,0.402,0.906,0.259,9,0.156,-4.306,1,0.0398,102.603,4,0.397
1nudtEfNDLdYjqyumXLF9h,160826,False,Glorious Day,9,4.57e-05,0.207,0.832,0.000211,9,0.0912,-4.361,1,0.044,206.915,4,0.161
492pTG1PRRakuw3Z0fDipU,229733,False,O Girlfriend,10,0.000211,0.394,0.868,0.0,9,0.0952,-4.209,1,0.0384,113.605,4,0.364
663YE60YdyYlI5lcHG3Noz,303253,False,Sweet Leaf - 2009 Remastered Version,1,0.00163,0.362,0.612,0.0372,2,0.116,-11.861,1,0.0458,148.372,4,0.664
1zPLLwCz1XU1ErGYhON6LV,323640,False,After Forever - 2009 Remastered Version,2,0.000348,0.39,0.69,0.00154,7,0.126,-12.787,1,0.0361,94.888,4,0.459
30HS5aI90o2DputyA69iOX,27266,False,Embryo - 2009 Remastered Version,3,0.953,0.765,0.267,0.0508,8,0.12,-12.729,0,0.0743,39.714,4,0.94
3ZuVfQriS93y6ofwbIf7lp,314720,False,Children of the Grave - 2009 Remastered Version,4,0.0706,0.311,0.658,0.104,6,0.093,-13.529,1,0.0406,151.813,4,0.353
4VMOFyIl8weDI5BXyti7sn,90786,False,Orchid - 2009 Remastered Version,5,0.743,0.231,0.0507,0.883,11,0.132,-28.278,1,0.0489,65.786,4,0.602
0GPkkpX2WPccnZZggAtx8Q,322906,False,Lord of This World - 2009 Remastered Version,6,0.0289,0.398,0.571,0.000928,6,0.113,-12.321,1,0.0503,134.438,4,0.649
0y1eaipbcP50xp6WLgJtuv,301640,False,Solitude - 2009 Remastered Version,7,0.831,0.307,0.024,0.758,7,0.12,-28.353,0,0.0411,109.732,3,0.524
4chUb38ZUuvL1OST3aa063,372600,False,Into the Void - 2009 Remastered Version,8,0.011,0.416,0.549,0.0378,6,0.109,-13.487,1,0.039,76.233,4,0.535
1l2Xmg54EUr3TDzNIaCr1z,183666,False,Coat of Many Colors,1,0.93,0.624,0.257,7.56e-05,5,0.138,-13.341,1,0.0444,85.617,4,0.681
7xP9KDxX2mqB8MgwZ2taLH,159196,False,Traveling Man,2,0.775,0.724,0.635,9.86e-05,4,0.127,-10.947,1,0.0479,99.328,4,0.956
2rtT6DnEuSPcISuKzKg3PU,136951,False,My Blue Tears,3,0.72,0.541,0.443,0.000179,3,0.161,-10.808,1,0.025,104.437,4,0.828
03U1gYWhNPuQXFzrrcyW6o,148329,False,If I Lose My Mind,4,0.787,0.576,0.288,7.57e-05,3,0.409,-11.952,1,0.0299,114.283,4,0.621
0loPe5ZcMcwWSmXgoxKQzn,147400,False,The Mystery Of The Mystery,5,0.895,0.389,0.222,0.00367,10,0.184,-13.75,1,0.035,129.765,4,0.399
6dyGIB5a6fpX3DHczPoUt0,160403,False,She Never Met A Man (She Didn't Like),6,0.84,0.457,0.311,0.0,4,0.392,-11.943,1,0.0295,128.587,5,0.607
6oc3yOdUgjSK6ydBaOX1to,173917,False,Early Morning Breeze,7,0.957,0.652,0.263,0.241,5,0.102,-15.727,1,0.0616,89.2,4,0.501
3XXc7YhQ7Vl0IXWmWfZnnD,165651,False,The Way I See You,8,0.917,0.525,0.342,0.412,10,0.164,-13.335,1,0.0261,81.68,4,0.507
343maiZvmnpCQEZC2nw66F,198623,False,Here I Am,9,0.632,0.556,0.435,0.000312,11,0.0867,-11.323,1,0.0284,84.977,4,0.793
67YTOkNK44BN8a3d0No7eN,160867,False,A Better Place To Live,10,0.64,0.618,0.519,0.0,11,0.364,-10.397,1,0.0316,91.711,4,0.945
10Dk9L0dSxyGe94UphxucC,104266,False,Contract On The World Love Jam - Instrumental,1,0.0562,0.806,0.372,0.0828,6,0.287,-18.597,1,0.355,102.061,4,0.283
6wSjsP4iMh2ZkKbW1QK7i0,307173,False,Brothers Gonna Work It Out,2,0.0012,0.632,0.752,0.000101,7,0.0697,-15.393,1,0.105,105.316,4,0.46
5zpmJnU3q9LRl6ZvHe8mWY,197266,False,911 Is A Joke,3,0.0111,0.738,0.785,0.0,1,0.0918,-12.636,0,0.226,103.532,4,0.764
0rtIyUVnKM9zmHMfm8F0gC,97760,False,Incident At 66.6 FM - Instrumental,4,0.0385,0.864,0.451,1.15e-05,6,0.34,-20.027,1,0.205,113.448,4,0.597
3CvIDqoQ5pBgtAJrOCWbGv,325840,False,Welcome To The Terrordome,5,0.0979,0.753,0.784,0.0,7,0.228,-12.651,1,0.257,110.711,4,0.584
5qvgY8FBs7j0HEkGWyTRwD,44800,False,Meet The G That Killed Me,6,0.0517,0.718,0.522,0.0,1,0.717,-13.876,1,0.339,110.861,4,0.581
2Nv7eaYx42ggy0dPo47QLv,232226,False,Pollywanacraka,7,0.00523,0.788,0.493,0.000423,6,0.32,-16.476,0,0.285,98.813,4,0.628
2we7bY8Qzz64RvSKEIYJ9A,197333,True,Anti-Nigger Machine,8,0.0175,0.662,0.617,0.000182,7,0.221,-15.519,1,0.103,101.262,4,0.73
0QUW0cx0KvbOLkZP8L7iFL,167506,False,Burn Hollywood Burn,9,0.0993,0.771,0.905,0.0,2,0.285,-11.209,1,0.173,115.921,4,0.417
2Tfu1NbBZvcSre6PTxao7w,228226,False,Power To The People,10,0.0211,0.678,0.685,0.0,1,0.225,-11.428,1,0.295,126.125,4,0.449
200yvoFmNcQNh5uoriOXqz,229400,False,Who Stole The Soul?,11,0.0206,0.581,0.836,0.0,6,0.694,-13.552,1,0.147,114.717,4,0.271
4lHU6fyQwhDgWnQ1ljmmX8,225133,False,Fear Of A Black Planet,12,0.00622,0.741,0.765,0.0,1,0.38,-11.975,0,0.195,101.569,4,0.483
3aSMcX9AwhqI68Tquigzz3,343093,False,Revolutionary Generation,13,0.00311,0.732,0.661,0.0,1,0.407,-15.248,0,0.19,114.248,4,0.5
1lLy1YXII4fj4KdmcDbgFu,166866,True,"Can't Do Nuttin' For Ya, Man!",14,0.0069,0.864,0.511,5.77e-06,4,0.0682,-17.749,0,0.228,117.653,4,0.649
3h3F87LGtX0hBznYqUQK22,95906,False,Reggie Jax,15,0.0737,0.832,0.364,0.0,6,0.354,-16.249,0,0.458,148.797,4,0.813
5vIqgeJ4v77S5KqdTS7e6W,151200,False,Leave This Off Your Fu*Kin Charts - Instrumental,16,0.00813,0.733,0.93,0.393,1,0.377,-11.91,1,0.0665,111.256,4,0.39
3oXS1KjsJpVvEtFz47Jthq,225760,False,B Side Wins Again,17,0.618,0.736,0.804,0.0,2,0.811,-10.778,1,0.206,108.672,4,0.506
1UzduLOUdmn8uHPaEd8RvP,127733,False,War At 33 1/3,18,0.0283,0.577,0.71,0.0,1,0.566,-13.187,0,0.187,113.254,4,0.661
2ctHNeC9BkDgXXMVPrra56,48600,False,Final Count Of The Collision Between Us And The Damned - Instrumental,19,2.55e-05,0.842,0.12,0.807,6,0.108,-18.349,1,0.102,112.335,4,0.294
26zWdOUpB6P9E9OtQQc0qp,282640,False,Fight The Power,20,0.00478,0.799,0.592,1.66e-06,7,0.512,-12.976,1,0.26,105.966,4,0.396
0wfBooQ6QtDm63UIyIcDIj,177200,False,John Wesley Harding,1,0.206,0.579,0.479,0.00211,5,0.163,-10.348,1,0.0294,135.459,4,0.937
2040FzW1ywVMnNJAMPoXZn,169400,False,As I Went out One Morning,2,0.124,0.67,0.352,9.22e-05,4,0.0649,-13.892,1,0.0368,131.138,4,0.87
1cbLvt7UrsbVnljXttWUip,232666,False,I Dreamed I Saw St. Augustine,3,0.626,0.411,0.282,2.07e-06,5,0.0939,-12.909,1,0.0462,176.191,4,0.554
0Fnb2pfBfu0ka33d6Yki17,151093,False,All Along the Watchtower,4,0.475,0.581,0.41,2.04e-05,1,0.0746,-12.617,0,0.0303,129.175,4,0.697
1XXHPSNbmHgi8EJvO3yGyd,332640,False,The Ballad of Frankie Lee and Judas Priest,5,0.811,0.481,0.372,0.0,0,0.0908,-14.03,1,0.0576,150.764,4,0.335
41ev75JtScZeRGHQ19O6BG,166066,False,Drifter's Escape,6,0.493,0.637,0.535,3.17e-05,9,0.262,-12.668,1,0.0342,132.458,4,0.842
4xhHhecO7i0jEySdGKQMWp,194733,False,Dear Landlord,7,0.617,0.429,0.225,6.03e-06,2,0.112,-15.342,0,0.0396,238.895,3,0.457
49pZlXa9pZ6N0j6O4xduoC,201000,False,I Am a Lonesome Hobo,8,0.107,0.617,0.283,0.000209,7,0.15,-13.367,1,0.0331,119.204,4,0.469
2eyszNMdxZtteBRCN1uL4j,253400,False,I Pity the Poor Immigrant,9,0.44,0.494,0.167,0.000204,5,0.123,-15.389,1,0.0331,128.684,3,0.366
0ZVzXE6cLLNshh4oMDoySI,122200,False,The Wicked Messenger,10,0.432,0.436,0.419,0.0,2,0.0759,-10.272,1,0.0297,170.034,4,0.831
0aVlO5bvmxjz6ep7rUs9y2,141240,False,Down Along the Cove,11,0.649,0.656,0.486,0.000452,11,0.128,-12.536,1,0.0452,90.881,4,0.886
032kwZ9kg4yIaIPBOOIwlm,159360,False,I'll Be Your Baby Tonight,12,0.454,0.512,0.23,0.000139,0,0.0508,-16.412,1,0.0301,127.567,4,0.457
2sFEhnEqiCMWSXfyGHjkas,342840,False,Mojo Pin,1,0.0973,0.256,0.4,6.21e-06,7,0.0694,-9.922,1,0.0358,90.675,3,0.0601
113VT0dXCsqDAAfe8JQ2xm,322146,False,Grace,2,0.113,0.546,0.865,3.08e-05,2,0.246,-5.704,1,0.0455,128.014,4,0.239
4xqw8JSmfNdHLCuT23pHiv,275493,False,Last Goodbye,3,0.0297,0.492,0.845,0.00121,2,0.209,-5.686,1,0.0442,86.988,4,0.495
458GmxjPVi59LiHMAeGU9j,272320,False,Lilac Wine,4,0.833,0.361,0.107,2.43e-05,7,0.0832,-15.149,1,0.0379,112.896,4,0.0735
7qnEChnmqWmGGqWgK7ffqS,279786,False,So Real,5,0.00633,0.458,0.595,4.58e-06,4,0.0827,-6.367,0,0.0327,76.967,4,0.355
74X1epeRufHckhuX1KFD04,413320,False,Hallelujah,6,0.921,0.339,0.143,0.000636,0,0.372,-10.78,1,0.0317,101.213,3,0.0948
7iSyaNhLcjwuO22QuRYHsM,403186,False,"Lover, You Should've Come Over",7,0.385,0.388,0.609,4.31e-06,2,0.138,-6.087,1,0.0402,120.005,3,0.172
35znHfH681qdLCyVZZsAce,177146,False,Corpus Christi Carol,8,0.993,0.302,0.0971,0.000362,9,0.0738,-16.942,0,0.04,141.737,3,0.1
0Yf1I12YMJThIjJG1EQnPL,292666,False,Eternal Life,9,0.00149,0.361,0.986,4.92e-05,9,0.227,-4.415,1,0.217,191.913,4,0.181
2RxSeN6VTD0qubcGX6JL65,325373,False,Dream Brother,10,0.0321,0.539,0.538,7.51e-05,0,0.11,-9.648,1,0.0259,94.942,4,0.171
4QUzPwEXqErm7PqsofTrBY,311373,False,Forget Her,11,0.135,0.438,0.55,2.23e-05,9,0.236,-6.823,0,0.0302,182.876,3,0.298
3hL2l08vdlabY8Q2RE6U6p,295773,False,Dream Brother - (Alternate Take),12,0.0648,0.581,0.487,0.0198,0,0.0953,-10.041,1,0.0249,95.974,4,0.294
7gBlfxgjFPF5Erx64A1cGu,262920,False,Lost Highway,13,0.951,0.334,0.25,0.013,7,0.165,-11.202,1,0.031,118.858,5,0.114
368eXDUWSND8USvj5nzfnc,198613,False,Alligator Wine,14,0.9,0.694,0.629,0.000151,0,0.1,-8.424,1,0.215,150.95,3,0.453
0qUged3a0Bk6l5rtYGMsYn,205586,False,"Mama, You Been on My Mind",15,0.966,0.473,0.0533,0.00318,0,0.11,-17.682,1,0.0388,85.539,4,0.123
2D1lBSqeCGHOhCXN4xD7RT,377186,False,Parchman Farm Blues/ Preachin' Blues (Up Jumped The Devil),16,0.786,0.592,0.347,0.000186,8,0.0986,-10.783,0,0.0586,135.471,4,0.293
